docid	allwords	stanfordwords
uiuo.ark+=13960=t6931j77s	49624	3381
uiuo.ark+=13960=t6d22mx43	41790	2693
uiuo.ark+=13960=t73v08j17	71293	4222
uiuo.ark+=13960=t44q8kt63	74779	4599
nnc1.0112365246	101905	6549
njp.32101075985729	32260	2788
dul1.ark+=13960=t72v3ck65	44377	2609
mdp.39015058474001	191345	10619
uc2.ark+=13960=t0rr1v28p	172004	11639
uc2.ark+=13960=t2891bn8t	109139	6341
uva.x001817595	124791	4345
uc2.ark+=13960=t5db7x59r	98614	4147
njp.32101068988680	151869	7430
mdp.39015008990312	251451	16015
uiuo.ark+=13960=t7zk5ws9k	31860	1497
uiuo.ark+=13960=t5p84tz7h	28441	1508
uiuo.ark+=13960=t2p564c04	30577	1764
uc2.ark+=13960=t6d226c5f	101563	4756
uc2.ark+=13960=t6h139244	112493	5098
uc2.ark+=13960=t1dj5pz4z	103266	4136
uc2.ark+=13960=t9p27542n	84532	3629
uc2.ark+=13960=t32235s0f	82596	4010
mdp.39076006604495	301157	20717
mdp.39076006604545	161419	9864
wu.89099775009	171964	9901
uc2.ark+=13960=t6154k30c	123072	7398
uiuo.ark+=13960=t02z1wn8k	51848	2906
uiuo.ark+=13960=t05x30b65	53030	2825
uc2.ark+=13960=t77s7x44c	49523	2911
uc2.ark+=13960=t5k93dc12	42855	2697
mdp.39015047667145	53612	3104
mdp.39015047666972	54113	3230
uiuo.ark+=13960=t1qf92f23	52658	3426
nnc1.cu58306226	151972	5883
coo.31924014518686	77455	6599
mdp.39015058474027	219087	9077
uc2.ark+=13960=t9z03906q	119513	2668
uc1.$b285782	52929	2500
uc2.ark+=13960=t2m61cf93	61126	3032
mdp.39015065553078	54009	2266
uiuo.ark+=13960=t8kd2768m	45641	3558
uiuo.ark+=13960=t03x8kq7w	45022	3221
uc2.ark+=13960=t0wp9v52q	146592	10230
mdp.39015010554676	88357	4492
mdp.39015073480413	133751	8157
mdp.39015073479894	125024	8233
uc1.b4669520	166384	8685
nyp.33433074940838	287975	17516
nyp.33433082547948	128456	7011
njp.32101068178357	138881	8738
mdp.39015073480538	81438	5629
njp.32101068178431	140280	8646
uc2.ark+=13960=t2j67kt0t	39146	3035
njp.32101075686822	93274	4804
mdp.39015030705183	187918	9716
wu.89099759854	56238	2673
mdp.39015073479712	121994	6403
uc2.ark+=13960=t0vq2sn8f	95722	4572
mdp.39015073480827	145541	8917
njp.32101013120124	45074	2398
uc1.b3962323	66839	5002
wu.89099777047	156146	6929
mdp.39015073428784	133365	6486
mdp.39015073486428	122592	8144
mdp.39015073429238	108406	5973
mdp.39015030843653	54446	3201
nyp.33433074897012	159414	6481
mdp.39015063973468	93364	5917
mdp.39015063973450	95860	6072
mdp.39015063973443	105689	6370
uc2.ark+=13960=t2f76cd7c	57693	1515
uc2.ark+=13960=t4jm28s7t	58536	1536
uc2.ark+=13960=t9668g77j	60468	1507
njp.32101068178381	104041	5338
mdp.39076005073585	169948	8215
mdp.39015073478789	130964	9217
nyp.33433074890074	223463	10948
uc1.b3961943	75639	5047
mdp.39015065597067	222436	9518
uva.x004284659	106582	5012
uc2.ark+=13960=t9474d36n	87926	5792
njp.32101067707404	63739	4247
njp.32101067707412	72473	4045
uc2.ark+=13960=t46q20q3m	201396	10624
uc2.ark+=13960=t42r3qn4c	308635	17328
uva.x000181295	82989	4773
uc2.ark+=13960=t4kk9fh7x	67771	4239
uc2.ark+=13960=t4gm8fv9d	214914	9048
wu.89000602870	104907	4789
wu.89000602888	108239	5228
wu.89099777104	95086	4969
nyp.33433075752968	61274	2867
mdp.39015065546130	92297	5924
mdp.39015073486675	106384	6328
mdp.39015063961794	32769	1983
uc2.ark+=13960=t3bz61n0k	102505	5784
mdp.39015029764308	106583	4893
mdp.39015063914629	31512	2010
wu.89098869605	89008	4892
uc2.ark+=13960=t9s17v252	65026	3781
nyp.33433082306063	119275	6575
mdp.39015073484100	136798	7015
mdp.39015073484316	109731	5636
uc2.ark+=13960=t88g8gp1k	56388	3424
mdp.39015009132385	164753	10229
uc1.b3961952	74336	5365
uc1.b3962048	88882	6911
uc1.b3961954	65556	4075
wu.89099777146	86836	4038
wu.89099777088	155674	8214
uc2.ark+=13960=t4qj79t7f	91052	5653
uiuo.ark+=13960=t1bk1n75t	64244	3301
uiuo.ark+=13960=t25b0cp1b	51619	2656
mdp.39015059395049	52632	2677
mdp.39015059395056	50641	2935
mdp.39015073478862	111808	7778
uc1.b3877240	100330	5266
mdp.39015030853504	59103	3707
mdp.39015055237476	61091	4305
mdp.39015059863053	55736	2089
nyp.33433082345814	94074	5105
nyp.33433076064348	223081	13792
mdp.39015020168079	135603	6678
uc2.ark+=13960=t2w37w560	279892	17280
mdp.39015063932555	79804	4687
uiuo.ark+=13960=t9j391m3m	52659	2925
uiuo.ark+=13960=t6vx0mz10	44928	2611
uiuo.ark+=13960=t75t3x02t	45550	2623
uc1.$b249745	45042	2862
mdp.39015041848295	59497	3120
njp.32101068571536	281906	13474
mdp.39015009133367	82499	5392
uc2.ark+=13960=t05x2j80m	61251	3391
uc2.ark+=13960=t1tf01406	61924	3191
uc2.ark+=13960=t9280jf9f	61257	3436
uc2.ark+=13960=t0pr83m4v	79401	4885
uc1.b4105201	45019	2819
uc1.b4105202	47718	2869
uc1.b4105203	48155	2745
mdp.39015030745361	101792	5489
nyp.33433082533807	68198	4271
wu.89099777021	154328	6740
nyp.33433076052525	75050	6072
uiuo.ark+=13960=t4vh67901	47632	2668
uiuo.ark+=13960=t5t733b8r	38836	2112
uiuo.ark+=13960=t6m04st95	39905	2612
nyp.33433074866611	107656	8361
mdp.39015073486832	126384	7804
uc1.$b698013	115197	8971
uc2.ark+=13960=t7kp87108	104193	5521
mdp.39015065540133	52367	5114
uc2.ark+=13960=t9183968r	38396	2359
hvd.hwe7pl	138338	7536
coo1.ark:/13960/t0pr8cb6j	76748	5884
uc2.ark+=13960=t9h41z77s	43185	2236
uva.x004218005	73944	6703
nyp.33433074942925	62955	5266
uc2.ark+=13960=t03x8h61f	56636	4089
uc2.ark+=13960=t1kh0hs20	112102	5298
uc2.ark+=13960=t5v69fj4w	117011	4537
nyp.33433074936877	42466	2303
nyp.33433074843263	81097	6110
uc2.ark+=13960=t71v5fs45	168868	9369
uc1.32106002081476	106386	7940
mdp.39015018048069	138297	8781
mdp.39015031228243	41069	2752
uc2.ark+=13960=t04x5755s	87125	4401
inu.30000111808501	73342	4310
uc1.b3328940	54246	2291
uc1.b3328941	57785	2411
uc1.b3328942	56388	2420
mdp.39015008981394	148659	9366
mdp.39015038929306	95474	6752
uc2.ark+=13960=t15m63z1c	56169	3110
uc1.b3561863	52700	3963
wu.89017100934	78715	5869
pst.000029361687	13043	1024
uva.x030805801	20177	1315
mdp.39015048440260	78595	6772
nyp.33433074971403	80501	3342
mdp.49015002157585	73102	4320
mdp.39015049217741	107970	6916
nnc1.1002389673	144619	8041
mdp.49015002138098	101399	4143
mdp.49015002138106	101535	4365
mdp.39015019761116	110157	9701
mdp.39015023998373	148193	7562
mdp.39015039571834	48290	3574
uc1.b3578724	49529	2987
uc1.b3578725	51806	2888
uc1.b3578726	52294	3174
nyp.33433082171251	22400	1567
nyp.33433074897053	42609	1674
mdp.39015048712411	34079	1858
wu.89006987838	120880	7501
uc1.b3550216	98755	4872
njp.32101074761824	84748	4228
nyp.33433074873641	70586	4763
inu.30000121140424	120627	6912
coo.31924013567254	83902	5053
coo.31924065002101	85717	5109
uc2.ark+=13960=t9765dw4z	303108	21824
uva.x030832693	29850	1733
mdp.39015030853801	45841	2772
mdp.39015065444971	79643	3881
uiuo.ark+=13960=t3611q55j	82536	3829
mdp.39015073478722	62452	5583
mdp.39015073480363	99032	4830
uva.x000181264	86453	5925
mdp.39015063614443	98533	6315
uc2.ark+=13960=t9r20vn71	28828	1206
mdp.39015083455033	104093	5109
nyp.33433075786222	66321	5376
uc1.b4679100	37854	1652
mdp.39015073478763	156255	9121
coo.31924013488667	66444	3810
uc1.b3962029	197367	11509
nyp.33433074860002	47249	3493
nyp.33433075826382	83130	4915
nyp.33433075768519	29112	1894
pst.000005312870	111064	8463
mdp.39015005072841	60995	4229
mdp.39015013406494	150020	9175
uc2.ark+=13960=t0rr1pp38	80703	5423
uc2.ark+=13960=t4th8fn89	98823	6983
mdp.39015030751005	45737	2005
mdp.39015073483995	102712	7122
loc.ark+=13960=t61554r3b	44154	2815
uva.x001329126	56304	4167
uc2.ark+=13960=t3901zr07	84670	6086
njp.32101068178365	141909	12283
uc1.$b674055	29080	1130
nyp.33433082231139	26937	2157
njp.32101068169638	31387	1599
uc2.ark+=13960=t48p64044	149691	9768
uc1.31822027130145	99272	5941
uc2.ark+=13960=t0bv7b085	163552	8736
njp.32101067707677	39652	3310
nyp.33433076089006	59151	3101
uc2.ark+=13960=t9r211w5n	126537	7712
uc1.$b83375	64576	3603
uc1.$b469354	14056	458
nyp.33433081883724	81582	5422
mdp.39015065779426	13292	716
mdp.39015002708322	56546	4319
mdp.49015001298737	101358	7193
uva.x004011480	105853	5463
uc2.ark+=13960=t1hh6d46t	48173	3705
coo.31924021964063	63295	3560
nyp.33433082175005	6482	414
uva.x030557434	60058	4542
uc1.b4084533	77329	5314
nyp.33433074862859	58416	4660
uc2.ark+=13960=t6b27qb40	66974	4538
uc2.ark+=13960=t8kd1r91d	83024	6596
pst.000059701842	6650	517
uc1.b4101403	149123	8199
uc2.ark+=13960=t96689c59	66180	4807
mdp.39015019976045	100027	7559
uc1.b3579144	168581	7706
mdp.39015066051338	110712	8296
njp.32101038328462	37643	2515
uc1.b3796878	60365	2907
nyp.33433045681099	107182	6932
mdp.39015031228029	79061	5514
uc1.$b803448	67358	4932
nc01.ark+=13960=t1mg8rm91	116462	8299
mdp.39015022391133	77051	5545
uc2.ark:/13960/t8kd1tb25	84185	4323
inu.32000006722369	172139	11483
uc1.b3548225	101761	6587
nyp.33433075746994	92974	4405
njp.32101066458215	224949	10845
wu.89073600645	83567	4672
uc1.b4795103	170766	8799
mdp.39015013302610	32501	2763
coo.31924013482611	97577	6272
coo.31924064975950	89502	5660
wu.89073539553	109880	6538
nyp.33433067272074	137867	11502
njp.32101008052464	41230	2070
mdp.49015000915893	223902	11798
njp.32101068150349	91494	4895
njp.32101065597575	107912	8952
nyp.33433075811350	29193	2388
mdp.39015030707338	69516	2911
mdp.39015008794946	151632	11557
nyp.33433067297477	51124	4172
uc1.31158005443196	90564	6206
uc2.ark+=13960=t9n301r3x	68704	4259
uc1.$b249282	83947	4911
uc1.b3322486	114685	7853
nyp.33433076088305	68594	3906
nyp.33433074872296	53977	3255
uc1.b3864885	54147	3112
njp.32101063971665	23482	1706
uc1.b4697591	259725	15557
uc2.ark+=13960=fk50g3h853	88055	3624
uc2.ark+=13960=fk8pc2tq9r	199581	8751
nyp.33433074928908	77440	4683
njp.32101067626562	34378	3012
nnc1.0020478615	12731	908
nyp.33433046898767	97682	6487
mdp.39015053140656	16267	1382
mdp.39015063032406	26311	1793
mdp.49015000549296	56039	3863
uc2.ark+=13960=t8df6mh6j	65549	3845
uc2.ark+=13960=t77s7rn5h	94185	7165
uc1.b4084451	74427	5284
inu.32000007917794	16921	1242
uc1.b3321992	64801	4788
mdp.39015063945482	163633	10571
mdp.39015031228037	67429	4323
mdp.39015030370046	53914	2397
uva.x000674434	122639	5658
mdp.49015001067355	51032	3099
njp.32101066120567	57214	3526
uc2.ark+=13960=t6k06zb40	105180	6809
hvd.hwpe22	42846	2573
wu.89071076632	86724	6470
mdp.39015026502941	271522	16306
mdp.39015063923547	70937	4829
uc2.ark+=13960=t5m904803	174209	11713
mdp.49015001293563	108422	7629
nyp.33433082173695	54555	2910
uc1.32106001922290	68677	4288
nyp.33433082173646	203117	7856
nyp.33433074892518	122715	8682
uc2.ark+=13960=t54f1nc8x	21569	1968
uva.x004274278	135991	12564
uc1.b3561885	81401	4506
mdp.39015008988134	130307	9129
uc2.ark+=13960=t1qf8kh39	53314	4399
uc2.ark+=13960=t1vd6sm38	63151	4322
uc1.b3865729	210376	14719
nyp.33433074795125	136474	9704
nyp.33433075741227	31223	2798
wu.89006959316	88153	6258
uc2.ark+=13960=t4dn4647b	132886	8232
mdp.39015063923745	61764	4315
uc2.ark+=13960=t19k4613m	184974	10936
loc.ark+=13960=t2k653521	81619	3098
uc1.b3810634	57011	5507
mdp.39015002708074	74649	5016
mdp.49015000549247	76965	5065
uc1.b4382838	78260	5285
uc1.32106001930137	83912	6535
mdp.39015005094449	77789	4233
nyp.33433082296173	118107	5442
njp.32101019502333	66503	4834
nyp.33433082344866	48607	4351
uc1.b3688358	96225	6279
mdp.49015000979592	92940	6942
mdp.39015008330956	92920	6475
uc1.32106002003793	253241	12340
uva.x000939353	73530	5476
nyp.33433074877899	69296	3661
nyp.33433074943238	111283	6993
mdp.39015000673486	29823	1739
coo.31924013568609	77975	4086
coo.31924064989225	94121	4975
wu.89099773699	178634	8221
mdp.39015027190902	145128	7465
uc2.ark+=13960=t6h12zc73	26963	1965
mdp.39015035307506	165546	11319
mdp.39076005385476	107585	5336
mdp.39076005385484	110961	5494
uc2.ark+=13960=t3qv3fs8f	78291	4026
mdp.39015065936125	80907	6995
loc.ark+=13960=t5s760m21	47102	2514
mdp.39015023179024	91714	6843
uc2.ark+=13960=t6f18vg7v	27064	2290
nyp.33433074881123	124429	7380
uc2.ark+=13960=t4hm53r17	48753	3585
uc2.ark+=13960=t3st7kq42	30607	1178
uc1.31175034928476	140205	10928
yale.39002014097373	147924	10629
mdp.39015063546231	56529	3491
uc2.ark+=13960=t4zg6jm9q	44244	2237
uc1.b4373265	91961	5746
uc2.ark+=13960=t2t43k226	63781	3642
mdp.49015000587163	167819	12437
uc1.b4698027	26302	1290
loc.ark+=13960=t13n2np23	57844	4075
mdp.39015019960767	104271	6933
uc1.b4374101	70474	4477
uc1.b3834452	186284	11644
mdp.39015005192508	94913	5803
wu.89006531560	51876	5029
nyp.33433082405808	148737	8407
njp.32101060906938	153858	5677
njp.32101060906946	151416	6011
uiuo.ark+=13960=t2w37pr9k	35237	2345
wu.89006985188	66796	5061
uc2.ark+=13960=t1zc80754	160470	9565
uc1.b4097436	192399	10717
mdp.39015000623465	77638	6245
uc1.b3326917	84241	6886
nyp.33433074855374	47036	3770
mdp.39015054040400	149363	7655
mdp.39015026478720	128023	4786
uc1.b4512667	78547	5965
uc2.ark+=13960=t8nc5ts38	29328	1772
uc1.$b358469	130975	5859
uc1.b3796889	55318	3122
coo.31924022000362	82831	3747
coo.31924022000370	81960	3310
uc2.ark+=13960=t13n22v0b	50333	3431
mdp.39015059371875	57395	2863
uc2.ark+=13960=t19k4606m	70971	3781
mdp.39015031225611	77620	3895
mdp.39015024469945	75216	3299
uc2.ark+=13960=t1jh3f35g	128582	8205
uc2.ark+=13960=t10p12n34	84070	4524
uc2.ark+=13960=t80k27j15	72658	2952
uva.x000957223	64163	2839
uc1.31158008560525	115518	7961
nyp.33433074816558	26755	2156
mdp.39015031308953	58583	4067
loc.ark+=13960=t5r78gb92	5829	491
nyp.33433074971262	108048	6867
mdp.39015063517422	188664	11465
uc2.ark+=13960=t5j961j3j	188162	8550
nyp.33433066593504	80052	6548
uva.x000334949	43681	2557
nc01.ark+=13960=t70v9kk1w	60916	4072
uc1.b3322748	117142	5053
uc1.b4082378	66427	3507
mdp.39015030387008	20203	1147
uc1.b3562024	135677	8150
mdp.39015005711273	106423	7265
uc2.ark+=13960=t84j0db25	155213	8398
mdp.39015048903515	69446	3525
uc1.b4083049	121107	7600
uc2.ark+=13960=fk8kd1r25j	111552	4758
nyp.33433074346028	83894	7040
nyp.33433040139044	319835	12606
njp.32101074760453	29300	2194
nyp.33433074872155	49818	3052
mdp.39015029761593	33004	2276
loc.ark+=13960=t49p3xd27	32145	1451
uc1.b3377691	58095	3554
mdp.39015030039948	117656	8578
mdp.39015019187809	35531	3122
nyp.33433074972435	130592	8151
uiuo.ark+=13960=t17m0741m	145872	11446
mdp.39015030742020	138399	5790
mdp.39015048709714	155731	10373
mdp.39015000636111	169081	9684
uc1.32106010568639	96291	9829
uc1.b3548195	132600	10325
uc1.b3687728	39086	2657
nyp.33433076079080	105891	6384
uc1.$b87340	92207	7302
mdp.39015000557705	84327	5210
mdp.39076006881184	266725	10409
mdp.39015003941039	158368	12552
uiuo.ark+=13960=t1mg7jq62	78356	3378
uc1.b3321998	134355	9668
mdp.39015063926870	76761	4702
miun.ahq2342.0001.001	148228	9384
mdp.39015008251194	33867	1778
pst.000016058811	229619	18811
uva.x030581232	330083	25361
mdp.39015008982822	89730	7276
nyp.33433074872171	35960	2064
yale.39002067737370	108208	6481
uc1.b3322485	36760	2742
uva.x000098188	162675	12579
uc2.ark+=13960=t1hh6c669	127459	9020
uc1.b4088507	39258	2118
loc.ark+=13960=t12n5gh2m	29011	1874
uc1.b3688030	25379	1290
inu.30000114420304	45380	2287
njp.32101065310615	88295	4056
uc1.b3688400	99824	4157
pst.000045746857	84764	4502
inu.32000002530261	104552	7885
umn.31951d001342781	364422	18938
uc1.32106006000209	444129	35262
mdp.39015014878899	79621	7191
uc1.32106015187377	86703	6887
mdp.39015066053649	116318	7910
yul.12249800_002_00	116345	4997
mdp.39015065549738	97553	5112
uc2.ark+=13960=t3fx76b31	51113	2791
uc2.ark+=13960=fk0ms3k234	9305	567
wu.89098869431	70807	3435
uc2.ark+=13960=t9g450491	7975	749
uc2.ark+=13960=t50g3hb57	71875	3429
mdp.39015037368027	70203	3906
uc2.ark+=13960=t8rb6x19h	68862	4718
uc1.b4102474	37404	2446
nyp.33433076023989	92873	5845
nyp.33433076060122	170994	12071
mdp.39015005343010	174415	11360
loc.ark+=13960=t5m90t06p	17029	842
uc1.$b757282	46666	3040
uc1.b4097383	83013	6085
uc1.b4458968	101917	6065
loc.ark+=13960=t5q820h3c	80638	6526
uc1.b3687331	42940	2120
uc2.ark+=13960=t6vx08b5q	31943	2543
nyp.33433076044241	54586	5401
yale.39002053501004	51210	3375
loc.ark+=13960=t0zp4mh9d	68183	4316
mdp.39015063964368	39203	2732
uc2.ark+=13960=t6251h16q	199033	12456
mdp.39015025130165	124693	5787
uc2.ark+=13960=t0000182r	38866	2692
uc1.b3144891	36489	1458
uc2.ark+=13960=t19k4d818	83832	5397
nyp.33433074850375	101071	5755
nyp.33433074807904	67101	4980
uc1.b4690099	83882	4294
mdp.39015063918505	105977	5820
mdp.39015003976340	91448	6471
mdp.39015003679712	287342	24898
mdp.39015013330165	47733	4394
uc1.$b244564	123015	13305
mdp.39015002309139	72248	4846
inu.30000027410699	104283	8005
uc1.b3811089	86402	4308
uc1.b3810867	128685	7928
uc1.32106001996534	109167	8586
inu.30000011918608	297527	21364
miun.atn9742.0001.001	170247	12515
uc1.$b103219	181765	10156
pst.000001106732	171146	11166
mdp.39015003344796	113998	10403
mdp.39015066704217	71860	5650
uc1.$b322793	83094	6436
pst.000016058774	173808	12032
inu.30000005026392	109784	5689
uc1.32106009697753	117911	5377
uc1.32106006030628	90509	6246
mdp.39015004288455	63942	4830
mdp.39015059377963	112729	6493
uc2.ark+=13960=t19k46s4z	52932	2547
loc.ark+=13960=t2j67zf2d	47951	1135
mdp.39015063938073	89945	6040
nyp.33433074938600	30663	1290
mdp.39076005078881		
uc1.$b441039	57910	3992
mdp.39015036031246	143435	12572
mdp.39015025046387	115124	6133
mdp.39015032991039	94151	4534
pst.000030844032	197839	14226
mdp.39015013346096	267457	18040
inu.30000048939361	81824	9230
mdp.39015002777715	62057	6095
pst.000022269416	123488	12473
uc1.b4078729	402469	26214
mdp.39015066060628	64553	5516
uc1.$b322795	82153	7335
mdp.39015002260167	32061	3452
inu.32000006468898	131880	12894
inu.32000006208294	123323	9927
pst.000029131198	205547	11528
mdp.39015004063601	190011	22546
mdp.39015066057152	117678	7242
uc1.b3727790	82846	7464
inu.39000003817223	187124	12407
uc1.$b56301	304186	18576
uc1.32106008377712	91063	8800
mdp.39015003681486	81283	6276
mdp.39015000636095	151687	8959
uc1.32106001952453	21974	1026
mdp.39015000604101	282185	19057
inu.32000009218043	67668	4977
uc1.32106013300873	100216	7729
coo.31924014517845	207988	16784
mdp.39015011422907	60086	5300
mdp.39015024252606	297822	14220
mdp.39015000570310	64614	4204
uc1.b4571087	50135	5900
inu.30000048897288	60264	3435
mdp.39015010870718	139114	10561
mdp.39015066288138	59933	4236
mdp.39015002172297	166273	10011
pst.000029139026	264265	19699
uc1.32106010492228	102766	12552
mdp.39015007028577	255275	20364
inu.30000055053452	203950	13481
mdp.39015003345124	95537	7986
pst.000015309174	92200	5390
pst.000015309181	70105	4324
uc1.$b599119	88241	5775
mdp.39015007048138	137454	10041
uc1.32106001619144	123855	8287
mdp.39015005138667	86807	4750
mdp.39015001407249	89787	4730
mdp.39015010462573	129980	8635
mdp.39015012971134	68066	4943
miun.afy8947.0001.001	166699	14174
miun.afy8947.0002.001	156230	12690
miun.afy8947.0003.001	178619	11575
mdp.39015054289411	192334	13252
mdp.39015057128889	60930	3633
mdp.39015000630759	48638	2308
mdp.39015030706470	72100	4323
uc1.$b198588	125511	9432
mdp.39015029924084	22846	1307
mdp.39015048550019	38557	2696
mdp.39015063919974	127442	8108
mdp.39015063976685	102852	5022
mdp.39015002752783	90407	5161
inu.39000004569351	26556	2517
pst.000044205362	80016	4607
uc1.32106005941700	167769	7497
mdp.39015030734332	72294	4089
mdp.39015065529813	82055	6537
uc1.b3727086	152561	12516
uc1.b4089338	86384	5426
uc1.$b87060	58996	6683
uc1.b3940670	101243	6592
pst.000017853996	122694	10339
mdp.39015053592385	146277	8816
mdp.39015031297214	32525	1444
mdp.39015003870154	120599	7936
mdp.39015063813318	169711	13611
uc1.$b300194	139506	12718
uc1.b3334560	17118	892
mdp.39015029402115	177211	10944
mdp.39015008396858	86231	7611
uc1.b3834423	93069	6930
mdp.39015031231932	74139	5375
inu.30000055891406	94984	6840
uc1.b4097312	96960	7630
uc1.$b322991	61778	5772
uc1.$b783361	139479	9624
pst.000032254990	135926	7098
mdp.39015051143454	101585	6221
mdp.39015030727955	105145	6467
mdp.39015005905305	73726	5268
uc1.$b151917	136333	8492
pst.000029134991	171277	13843
miun.abr7310.0001.001	123122	9824
uc1.b3687477	109136	9563
mdp.39015008493556	129498	6791
mdp.39015011511907	119532	9549
mdp.39015036031345	142887	12549
uc1.32106015456467	74449	5184
mdp.39015038118108	301900	26567
uc1.32106008827997	68943	7191
mdp.39015030104643	69605	5590
uc1.b4396721	137834	11719
mdp.39015002384827	157141	9251
mdp.39015000626559	121441	8208
uc1.32106002152723	222847	21813
mdp.49015001015966	71679	7471
pst.000004046561	118654	7567
uc1.b4306831	67780	6185
mdp.39015066076368	177920	15523
mdp.39015016708177	185031	19121
mdp.39015024078704	75207	8809
pst.000029840205	80260	6549
mdp.39015008386974	76750	5360
uc1.b4097393	101351	7979
uc1.$b63945	142855	11548
wu.89095906947	100893	7058
mdp.39015066683338	75940	5917
uc1.$b272753	157199	14168
mdp.39015050756801	33962	2917
uc1.b4097395	217525	12628
mdp.39015012419498	426566	27454
mdp.39015025036917	83608	6148
uc1.32106014826249	124529	12857
mdp.39015029512046	46346	4172
uc1.b4384779	176582	17830
mdp.39015035730640	30483	1939
pst.000016283480	31361	1924
mdp.39015008542618	117302	8285
mdp.39015066057715	118456	6794
inu.30000084068158	84870	5829
mdp.39015063642733	58569	5148
mdp.39015034651441	105210	7217
mdp.39015008175989	43249	2736
uc1.b4097793	87853	5988
uc1.32106002107388	206559	15771
uc1.$b610554	55994	3579
uc1.b3449623	100337	7321
mdp.39015006957230	205246	16875
mdp.39015003940429	67032	3711
mdp.39015004930783	26330	1631
uc1.$b610198	98013	8433
mdp.39015020750231	92814	9015
mdp.39015031914040	62055	5889
mdp.39015030931474	366234	23006
mdp.39015028359852	46135	4000
mdp.39015032019518	127520	8270
uc1.32106014588799	91434	6107
mdp.39015031225447	35124	3041
mdp.39015019985319	21134	1826
mdp.39015066054035	148554	10221
uc1.$b63939	140687	8892
mdp.39015030932910	176771	14702
uc1.b3727342	127613	8287
mdp.39015051322744	92669	8500
mdp.39015048901733	210816	13032
uc1.b4368241	323013	15254
mdp.39015040799176	263649	16248
mdp.39015066062350	43954	3446
mdp.39015012856327	51717	5581
uc1.$b244084	122725	11601
uc1.$b86321	44231	5639
uc1.32106002089776	166073	10896
uc1.32106008754167	121668	12884
uc1.b3687374	117241	7987
uc1.b3834593	106542	8241
mdp.39015014559408	216157	13580
mdp.39015034646565	168802	9635
mdp.39015003641076	192893	11003
uc1.b4096952	145476	12437
uc1.32106001628400	88161	6433
inu.30000126311368	46680	3570
uc1.32106005496515	127298	7683
pst.000000186520	85445	5527
pst.000029698035	58828	4897
uc1.b3390159	90703	8501
mdp.39015005501682	29391	3649
mdp.39015035767147	132615	11686
uc1.$b244173	54133	3652
uc1.b3335466	224457	16278
uc1.b4382457	144632	15284
mdp.39015002710468	124782	12968
uc1.b4357916	169452	10976
mdp.39015011347047	279563	13931
mdp.39015011323402	47545	2774
mdp.39015031312211	136983	10572
uc1.b3541070	383110	27539
wu.89081502726	146790	4438
wu.89094591757	55425	4814
inu.32000011208958	42347	2420
inu.32000002916130	63732	7069
uc1.b4091267	70818	3919
uc1.$b102233	159220	9433
uc1.$b104285	249982	21168
pst.000029574223	127669	7695
mdp.39015009035182	87524	5869
mdp.39015003677039	72258	4173
uc1.$b794301	77454	6860
mdp.39015000618630	65210	3939
pst.000045449451	62960	4202
mdp.39015000618473	91447	6768
mdp.39015002676131	142010	7334
mdp.39015017691224	163631	11739
mdp.39015002200320	80730	5005
pst.000045465758	180336	15395
uc1.b3445270	103917	5368
mdp.39015014863693	227340	11575
inu.30000117261648	104389	8216
uc1.32106002142054	82987	7222
uc1.32106011686687	55363	4372
mdp.39015004972207	227951	16039
mdp.39015004972470	226161	13462
mdp.39015003507715	231618	15378
mdp.39015014610110	40841	2913
inu.30000005484153	30690	1894
mdp.39015008740634	68133	4749
inu.32000007307251	115557	7075
umn.31951002008189b	217173	17303
mdp.39015066050850	104003	7566
uc1.32106002004494	76578	5656
mdp.39015010920505	73490	5399
uc1.$b86261	243424	25126
mdp.39015066075030	95546	6944
inu.32000009260615	88611	5464
mdp.39015004078674	39661	4742
uc1.b4095459	73343	6289
uc1.32106002008297	220855	9978
mdp.39015000944127	154840	11088
inu.32000000946022	131345	7254
pst.000031955812	87443	5057
uc1.b3798497	210500	12508
mdp.39015012833649	186185	11592
mdp.39015014658655	75438	4190
pst.000006379292	54485	4290
uc1.b3435081	253246	18438
uc1.32106001624003	100890	6222
mdp.39015011715854	295809	16872
uc1.b4082944	149672	9408
mdp.39015005278646	68107	5946
uc1.$b322941	22947	1626
uc1.$b100744	158388	13602
mdp.39015000619059	73757	5058
mdp.39015005023844	107455	9734
uc1.32106009998722	202395	13849
mdp.39015013934057	162039	15477
mdp.39015014198017	225359	16443
mdp.39015022511938	134097	10468
mdp.39015010441882	26314	2509
uc1.$b163716	245634	15986
mdp.39015002756974	84378	5930
pst.000032467321	142119	10134
uc1.32106009855252	130729	12645
uc1.$b105661	150995	15150
uc1.$b105770	209027	18291
mdp.39015003344671	75679	5735
uc1.$b119466	100772	11459
uc1.b4091203	80569	5735
uc1.b3710897	224472	12780
mdp.39015063723673	79795	2974
uc1.$b102373	143474	8013
mdp.39015012252147	287814	19888
mdp.39015005138071	149795	9215
uc1.b4091109	142419	11257
uc1.b4091175	91284	7405
inu.30000114324878	102205	6606
mdp.39015059413115	197330	11127
mdp.39015003680470	83955	6080
uc1.b3711245	98131	10493
mdp.39015069828641	340910	23800
mdp.39015058813703	255644	18014
mdp.39015005663672	155622	10687
inu.39000005931121	107534	6796
mdp.39015012219229	141174	10167
mdp.49015001037275	76333	4477
